"","person_age","person_income","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length"
"28881",40,38000,"RENT",16,"VENTURE","B",11000,10.37,"0",0.29,"N",11
"28882",37,36000,"MORTGAGE",21,"VENTURE","A",8000,7.88,"0",0.22,"N",15
"28883",41,48000,"RENT",0,"MEDICAL","A",11000,7.66,"0",0.23,"N",15
"28884",44,36000,"MORTGAGE",0,"VENTURE","B",1000,11.48,"0",0.03,"N",15
"28885",39,42000,"RENT",0,"PERSONAL","D",11000,13.55,"1",0.26,"N",12
"28886",36,36000,"MORTGAGE",0,"VENTURE","A",12000,9.63,"0",0.33,"N",15
"28887",46,60000,"RENT",12,"DEBTCONSOLIDATION","B",11000,9.91,"0",0.18,"N",13
"28888",44,62000,"RENT",11,"DEBTCONSOLIDATION","A",11000,8.07,"0",0.18,"N",16
"28889",37,63000,"RENT",2,"DEBTCONSOLIDATION","B",11000,25.1777339606029,"0",0.17,"N",16
"28890",44,61000,"RENT",2,"DEBTCONSOLIDATION","D",11000,16.02,"1",0.18,"Y",15
"28891",43,70000,"RENT",23,"VENTURE","A",11000,7.29,"0",0.16,"N",16
"28892",38,36156,"MORTGAGE",1,"HOMEIMPROVEMENT","B",8500,12.21,"0",0.24,"N",16
"28893",38,108000,"RENT",6,"HOMEIMPROVEMENT","C",11000,13.49,"0",0.1,"N",12
"28894",40,96050,"RENT",3,"MEDICAL","D",11000,16.77,"1",0.1,"N",16
"28895",37,47908,"RENT",3,"VENTURE","A",10950,5.99,"0",0.23,"N",13
"28896",36,55000,"RENT",6,"HOMEIMPROVEMENT","B",10900,12.42,"0",0.2,"N",13
"28897",44,124800,"RENT",1,"PERSONAL","A",10875,7.14,"0",0.09,"N",14
"28898",39,38400,"RENT",5,"VENTURE","B",10850,10.99,"0",0.28,"N",14
"28899",44,35000,"RENT",4,"DEBTCONSOLIDATION","B",10825,10.65,"1",0.31,"N",12
"28900",37,30000,"RENT",0,"EDUCATION","B",10800,12.21,"1",0.36,"N",14
"28901",36,33000,"RENT",2,"HOMEIMPROVEMENT","D",10800,14.96,"1",0.33,"Y",15
"28902",47,56004,"RENT",2,"VENTURE","B",10800,10.36,"0",0.19,"N",11
"28903",41,60000,"RENT",4,"PERSONAL","B",10800,10.74,"0",0.18,"N",11
"28904",41,69350,"RENT",5,"EDUCATION","A",10800,5.42,"0",0.16,"N",13
"28905",38,70000,"RENT",3,"DEBTCONSOLIDATION","B",10800,12.21,"0",0.15,"N",16
"28906",37,77000,"RENT",6,"MEDICAL","A",10800,7.14,"0",0.14,"N",17
"28907",39,119000,"RENT",2,"EDUCATION","A",10800,7.49,"0",0.09,"N",13
"28908",37,41000,"RENT",3,"PERSONAL","D",10750,15.37,"0",0.26,"N",14
"28909",37,37000,"MORTGAGE",7,"EDUCATION","B",4000,10.59,"0",0.11,"N",12
"28910",41,37000,"MORTGAGE",3,"EDUCATION","C",6000,12.99,"0",0.16,"N",11
"28911",40,30000,"RENT",2,"VENTURE","B",10625,22.1343057440784,"1",0.35,"N",17
"28912",40,117000,"RENT",4,"HOMEIMPROVEMENT","B",10625,11.14,"0",0.09,"N",13
"28913",40,29000,"RENT",3,"PERSONAL","A",10500,7.51,"1",0.36,"N",16
"28914",36,37000,"MORTGAGE",3,"PERSONAL","A",7000,6.91,"0",0.19,"N",13
"28915",38,51504,"RENT",3,"VENTURE","C",10500,12.53,"0",0.2,"N",17
"28916",47,37000,"MORTGAGE",6,"PERSONAL","A",7400,8,"0",0.2,"N",13
"28917",43,36000,"RENT",4,"PERSONAL","A",10400,7.66,"0",0.29,"N",14
"28918",43,90000,"RENT",5,"DEBTCONSOLIDATION","B",10400,11.49,"0",0.12,"N",14
"28919",37,42500,"RENT",1,"MEDICAL","A",3600,7.88,"0",0.08,"N",12
"28920",36,37400,"MORTGAGE",2,"PERSONAL","B",6250,6,"0",0.17,"N",14
"28921",40,37440,"MORTGAGE",3,"PERSONAL","B",10000,11.14,"0",0.27,"N",11
"28922",46,54250,"RENT",3,"PERSONAL","B",3600,10,"0",0.07,"N",14
"28923",45,37500,"MORTGAGE",1,"DEBTCONSOLIDATION","B",5000,11.49,"0",0.13,"N",16
"28924",39,60000,"RENT",1,"PERSONAL","A",3600,5.99,"0",0.06,"N",11
"28925",38,37500,"OTHER",0,"EDUCATION","C",12000,13.47,"1",0.32,"Y",16
"28926",36,37500,"MORTGAGE",6,"VENTURE","A",10000,9.32,"0",0.27,"N",12
"28927",37,68480,"RENT",2,"HOMEIMPROVEMENT","C",3600,15.23,"0",0.05,"Y",15
"28928",36,74000,"RENT",10,"EDUCATION","D",3600,15.62,"1",0.05,"Y",12
"28929",41,31000,"RENT",5,"MEDICAL","E",3700,16.32,"1",0.12,"N",17
"28930",42,38000,"MORTGAGE",9,"MEDICAL","A",6500,19.3104330766375,"0",0.17,"N",14
"28931",46,140000,"RENT",12,"VENTURE","B",3725,24.291618498637,"0",0.03,"N",17
"28932",37,21600,"RENT",4,"DEBTCONSOLIDATION","D",3800,15.4032124431516,"1",0.18,"Y",13
"28933",50,36996,"RENT",6,"DEBTCONSOLIDATION","C",3800,12.53,"0",0.1,"N",15
"28934",39,60000,"RENT",3,"HOMEIMPROVEMENT","B",3800,10.37,"0",0.06,"N",14
"28935",36,54000,"RENT",14,"PERSONAL","C",3800,19.6242879285377,"1",0.07,"N",15
"28936",42,32000,"MORTGAGE",0,"PERSONAL","B",10000,10.59,"1",0.31,"N",12
"28937",36,85000,"RENT",3,"MEDICAL","A",3825,5.42,"0",0.04,"N",15
"28938",40,13273,"RENT",3,"DEBTCONSOLIDATION","B",3850,9.99,"1",0.29,"N",12
"28939",37,78000,"RENT",0,"VENTURE","A",3900,18.3788487771358,"0",0.05,"N",16
"28940",37,12360,"RENT",3,"EDUCATION","B",4000,9.99,"1",0.32,"N",13
"28941",38,17600,"RENT",0,"PERSONAL","E",4000,16,"1",0.23,"N",11
"28942",45,19200,"RENT",1,"VENTURE","B",4000,10,"1",0.21,"N",15
"28943",50,19200,"RENT",2,"EDUCATION","F",4000,29.3024796098335,"1",0.21,"N",12
"28944",37,20800,"RENT",3,"VENTURE","F",4000,19.41,"0",0.19,"N",16
"28945",41,21600,"RENT",2,"MEDICAL","A",4000,7.51,"0",0.19,"N",14
"28946",37,22000,"RENT",2,"MEDICAL","B",4000,10,"0",0.18,"N",17
"28947",38,22000,"RENT",2,"VENTURE","C",4000,12.68,"0",0.18,"Y",12
"28948",41,24000,"RENT",2,"DEBTCONSOLIDATION","D",4000,16.07,"1",0.17,"N",14
"28949",36,38208,"MORTGAGE",2,"VENTURE","D",1500,23.0415414061618,"0",0.04,"Y",15
"28950",45,38268,"MORTGAGE",14,"PERSONAL","B",8400,12.18,"0",0.22,"N",11
"28951",42,26280,"RENT",2,"DEBTCONSOLIDATION","B",4000,9.99,"0",0.15,"N",17
"28952",37,38400,"MORTGAGE",4,"VENTURE","A",7000,7.9,"0",0.18,"N",13
"28953",36,27600,"RENT",1,"MEDICAL","B",4000,11.86,"0",0.14,"N",12
"28954",44,38400,"MORTGAGE",4,"PERSONAL","A",6825,8.9,"0",0.18,"N",12
"28955",40,28800,"RENT",2,"MEDICAL","B",4000,10.74,"0",0.14,"N",15
"28956",37,29536,"RENT",2,"MEDICAL","B",4000,11.89,"0",0.14,"N",17
"28957",37,38400,"MORTGAGE",1,"DEBTCONSOLIDATION","A",2400,6.99,"0",0.06,"N",17
"28958",36,30000,"RENT",7,"EDUCATION","B",4000,10.74,"0",0.13,"N",12
"28959",36,38400,"OWN",5,"PERSONAL","A",10000,6.17,"0",0.26,"N",13
"28960",45,31200,"RENT",11,"PERSONAL","D",4000,14.96,"0",0.13,"Y",17
"28961",44,38400,"MORTGAGE",9,"HOMEIMPROVEMENT","A",2500,21.7766432472588,"0",0.07,"N",17
"28962",44,32004,"RENT",4,"EDUCATION","C",4000,14.35,"0",0.12,"N",13
"28963",39,38500,"MORTGAGE",7,"MEDICAL","C",3500,13.98,"0",0.09,"Y",17
"28964",36,34000,"RENT",20,"VENTURE","D",4000,14.59,"1",0.12,"N",11
"28965",45,34800,"RENT",6,"MEDICAL","C",4000,13.49,"0",0.11,"N",15
"28966",36,30000,"RENT",0,"VENTURE","E",4000,17.99,"1",0.13,"N",15
"28967",44,36000,"RENT",6,"VENTURE","D",4000,15.2,"0",0.11,"N",12
"28968",43,39000,"MORTGAGE",12,"VENTURE","B",8000,9.99,"0",0.21,"N",16
"28969",36,39000,"MORTGAGE",8,"VENTURE","A",7000,5.79,"0",0.18,"N",17
"28970",36,33000,"RENT",2,"PERSONAL","B",4000,21.4143156960776,"1",0.12,"N",17
"28971",43,39996,"RENT",1,"PERSONAL","B",4000,10.99,"0",0.1,"N",11
"28972",39,33996,"RENT",6,"MEDICAL","D",4000,20.0497615271216,"1",0.12,"N",13
"28973",38,40000,"RENT",5,"MEDICAL","B",4000,11.49,"0",0.1,"N",12
"28974",47,39000,"MORTGAGE",5,"EDUCATION","A",5600,8.59,"0",0.14,"N",11
"28975",37,35000,"RENT",5,"MEDICAL","A",4000,9.32,"1",0.11,"N",16
"28976",46,33099,"MORTGAGE",2,"MEDICAL","E",12000,26.0575766240857,"1",0.36,"N",14
"28977",41,42000,"RENT",0,"VENTURE","C",4000,13.43,"0",0.1,"N",14
"28978",37,39480,"OWN",4,"VENTURE","A",8000,8.49,"0",0.2,"N",13
"28979",41,43000,"RENT",2,"MEDICAL","C",4000,13.23,"0",0.09,"N",16
"28980",36,43000,"RENT",6,"DEBTCONSOLIDATION","C",4000,13.92,"0",0.09,"Y",14
"28981",40,39500,"OWN",0,"PERSONAL","A",10000,7.29,"0",0.25,"N",11
"28982",36,39520,"OWN",14,"VENTURE","A",5000,5.79,"0",0.13,"N",16
"28983",37,49000,"RENT",0,"MEDICAL","B",4000,9.25,"0",0.08,"N",13
"28984",37,39600,"MORTGAGE",17,"HOMEIMPROVEMENT","A",6000,28.106997989955,"0",0.15,"N",17
"28985",37,39700,"MORTGAGE",4,"HOMEIMPROVEMENT","C",15000,13.23,"0",0.38,"Y",11
"28986",38,50000,"RENT",5,"VENTURE","A",4000,7.88,"0",0.08,"N",12
"28987",48,50004,"RENT",8,"EDUCATION","A",4000,7.68,"0",0.08,"N",11
"28988",37,39960,"OWN",21,"PERSONAL","A",5600,6.54,"0",0.14,"N",16
"28989",38,45000,"RENT",1,"EDUCATION","B",4000,11.49,"1",0.09,"N",15
"28990",40,51000,"RENT",1,"MEDICAL","B",4000,11.12,"0",0.08,"N",14
"28991",42,39996,"MORTGAGE",2,"HOMEIMPROVEMENT","A",2500,5.42,"0",0.06,"N",12
"28992",45,55000,"RENT",1,"PERSONAL","A",4000,6.03,"0",0.07,"N",12
"28993",41,39996,"MORTGAGE",8,"VENTURE","D",1200,15.21,"0",0.03,"N",16
"28994",37,61260,"RENT",6,"VENTURE","C",4000,14.82,"0",0.07,"Y",12
"28995",37,63000,"RENT",0,"HOMEIMPROVEMENT","B",4000,18.3112588688327,"0",0.06,"N",13
"28996",36,73000,"RENT",3,"PERSONAL","B",4000,11.12,"0",0.05,"N",16
"28997",38,74000,"RENT",21,"DEBTCONSOLIDATION","B",4000,11.26,"0",0.05,"N",14
"28998",37,40000,"MORTGAGE",13,"VENTURE","A",17500,7.9,"0",0.44,"N",12
"28999",41,75000,"RENT",15,"PERSONAL","D",4000,16.29,"0",0.05,"Y",12
"29000",49,86400,"RENT",0,"MEDICAL","C",4000,20.8635241930297,"0",0.05,"N",17
"29001",36,76000,"RENT",2,"DEBTCONSOLIDATION","E",4000,17.39,"1",0.05,"N",13
"29002",44,40000,"MORTGAGE",8,"VENTURE","A",8000,6.62,"0",0.2,"N",13
"29003",40,28800,"RENT",3,"PERSONAL","C",4200,14.72,"1",0.15,"Y",16
"29004",39,40000,"OWN",4,"HOMEIMPROVEMENT","A",15000,5.42,"0",0.38,"N",13
"29005",46,50000,"RENT",0,"MEDICAL","B",4350,10.99,"0",0.09,"N",15
"29006",38,40000,"OWN",6,"MEDICAL","A",9000,7.49,"0",0.23,"N",16
"29007",38,34000,"MORTGAGE",14,"VENTURE","D",8000,15.62,"1",0.24,"N",11
"29008",36,40000,"OWN",4,"VENTURE","B",14000,10.99,"0",0.35,"N",16
"29009",37,40000,"MORTGAGE",2,"MEDICAL","B",16000,10.99,"0",0.4,"N",15
"29010",36,20004,"RENT",1,"VENTURE","B",4375,10.74,"0",0.22,"N",17
"29011",38,24000,"RENT",0,"HOMEIMPROVEMENT","D",4400,14.09,"1",0.18,"N",14
"29012",36,40000,"MORTGAGE",16,"EDUCATION","D",4000,18.07,"0",0.1,"Y",14
"29013",36,40000,"MORTGAGE",2,"EDUCATION","A",6000,22.947892323394,"0",0.15,"N",15
"29014",36,40000,"MORTGAGE",8,"EDUCATION","A",6000,8.49,"0",0.15,"N",17
"29015",37,40000,"OWN",16,"HOMEIMPROVEMENT","B",5000,25.6563522652943,"0",0.13,"N",12
"29016",38,40000,"MORTGAGE",5,"MEDICAL","A",10000,5.99,"0",0.25,"N",17
"29017",39,40000,"OWN",4,"VENTURE","B",1000,10.37,"0",0.03,"N",16
"29018",45,32000,"RENT",4,"PERSONAL","A",4500,7.51,"0",0.14,"N",12
"29019",46,35004,"RENT",0,"PERSONAL","C",4500,12.68,"0",0.13,"N",13
"29020",46,40000,"MORTGAGE",8,"EDUCATION","A",12000,6.91,"0",0.3,"N",11
"29021",44,35000,"RENT",3,"DEBTCONSOLIDATION","D",4500,14.59,"1",0.13,"Y",11
"29022",38,42000,"RENT",2,"MEDICAL","A",4500,6.62,"0",0.11,"N",11
"29023",41,40000,"MORTGAGE",5,"MEDICAL","B",1500,10.36,"0",0.04,"N",16
"29024",37,45600,"RENT",2,"DEBTCONSOLIDATION","B",4500,11.86,"0",0.1,"N",16
"29025",43,50000,"RENT",0,"PERSONAL","B",4500,10.74,"0",0.09,"N",16
"29026",36,40000,"OWN",2,"PERSONAL","A",5000,7.88,"0",0.13,"N",12
"29027",39,52000,"RENT",2,"VENTURE","B",4500,11.99,"0",0.09,"N",11
"29028",40,53000,"RENT",4,"MEDICAL","A",4500,6.03,"0",0.08,"N",16
"29029",38,65000,"RENT",4,"HOMEIMPROVEMENT","C",4500,13.43,"0",0.07,"N",12
"29030",43,67000,"RENT",0,"MEDICAL","A",4500,5.42,"0",0.07,"N",13
"29031",39,84998,"RENT",5,"PERSONAL","B",4500,10.99,"0",0.05,"N",14
"29032",39,110000,"RENT",5,"HOMEIMPROVEMENT","C",4500,13.49,"0",0.04,"N",11
"29033",50,35880,"RENT",0,"MEDICAL","C",4600,12.23,"0",0.13,"Y",13
"29034",38,42000,"RENT",0,"DEBTCONSOLIDATION","B",4600,19.1641964464493,"0",0.11,"N",16
"29035",41,45840,"RENT",5,"PERSONAL","B",4600,10.99,"0",0.1,"N",16
"29036",50,40000,"OWN",4,"HOMEIMPROVEMENT","A",8000,7.88,"0",0.2,"N",14
"29037",47,40000,"MORTGAGE",0,"PERSONAL","A",6000,7.74,"0",0.15,"N",11
"29038",43,40000,"MORTGAGE",3,"MEDICAL","B",18000,11.83,"0",0.45,"N",15
"29039",38,47004,"RENT",2,"MEDICAL","C",4775,19.1464446757418,"0",0.1,"N",13
"29040",36,14004,"RENT",0,"MEDICAL","D",4800,15.28,"1",0.34,"N",15
"29041",38,40000,"MORTGAGE",4,"PERSONAL","B",4000,12.21,"0",0.1,"N",13
"29042",39,24000,"RENT",0,"DEBTCONSOLIDATION","A",4800,7.49,"0",0.2,"N",16
"29043",37,30960,"RENT",5,"VENTURE","B",4800,11.49,"0",0.16,"N",16
"29044",36,40000,"OWN",0,"PERSONAL","A",5000,8,"0",0.13,"N",16
"29045",38,33600,"RENT",0,"VENTURE","A",4800,8.49,"0",0.14,"N",11
"29046",40,40008,"OWN",20,"PERSONAL","B",12000,11.71,"0",0.3,"N",15
"29047",38,40246,"MORTGAGE",7,"HOMEIMPROVEMENT","A",12000,8.9,"0",0.3,"N",15
"29048",37,36000,"RENT",2,"PERSONAL","B",4800,10.75,"0",0.13,"N",14
"29049",38,40320,"MORTGAGE",4,"EDUCATION","D",15000,16.07,"0",0.37,"N",14
"29050",36,40000,"RENT",0,"VENTURE","B",4800,22.6254342094335,"0",0.12,"N",15
"29051",46,40452,"OWN",4,"EDUCATION","B",4000,11.71,"0",0.1,"N",17
"29052",36,40500,"MORTGAGE",5,"VENTURE","A",7475,5.42,"0",0.18,"N",13
"29053",37,40800,"OWN",4,"PERSONAL","B",2875,11.99,"0",0.07,"N",14
"29054",37,40800,"OWN",0,"VENTURE","C",4000,13.49,"0",0.1,"Y",14
"29055",36,40800,"MORTGAGE",7,"HOMEIMPROVEMENT","D",7200,16.32,"0",0.18,"Y",11
"29056",42,40800,"MORTGAGE",5,"DEBTCONSOLIDATION","A",10400,7.51,"0",0.25,"N",14
"29057",39,40800,"OWN",0,"HOMEIMPROVEMENT","A",3500,8.59,"0",0.09,"N",14
"29058",37,55000,"RENT",0,"VENTURE","A",4800,8.9,"0",0.09,"N",13
"29059",46,60000,"RENT",5,"MEDICAL","B",4800,12.12,"0",0.08,"N",16
"29060",39,56000,"RENT",0,"DEBTCONSOLIDATION","E",4800,16.7,"1",0.09,"Y",12
"29061",39,64000,"RENT",9,"DEBTCONSOLIDATION","C",4800,12.73,"0",0.07,"N",16
"29062",37,59000,"RENT",2,"EDUCATION","D",4800,14.54,"1",0.08,"Y",14
"29063",42,41000,"MORTGAGE",17,"EDUCATION","B",10000,10.99,"0",0.24,"N",12
"29064",36,41000,"MORTGAGE",6,"DEBTCONSOLIDATION","B",6250,10.62,"0",0.15,"N",17
"29065",49,80000,"RENT",0,"HOMEIMPROVEMENT","A",4800,7.88,"0",0.06,"N",15
"29066",48,92000,"RENT",1,"PERSONAL","A",4800,7.88,"0",0.05,"N",17
"29067",43,41000,"MORTGAGE",7,"MEDICAL","C",6000,13.22,"0",0.15,"Y",16
"29068",40,41000,"MORTGAGE",2,"HOMEIMPROVEMENT","C",6000,12.53,"0",0.15,"N",11
"29069",45,107473,"RENT",0,"MEDICAL","C",4800,12.23,"0",0.04,"Y",11
"29070",41,41004,"MORTGAGE",4,"MEDICAL","B",10000,11.99,"0",0.24,"N",14
"29071",37,95000,"RENT",3,"MEDICAL","A",10000,7.88,"0",0.11,"N",13
"29072",39,83400,"RENT",2,"EDUCATION","E",10000,16.4,"1",0.12,"Y",14
"29073",38,96000,"RENT",18,"HOMEIMPROVEMENT","F",10000,19.04,"0",0.1,"N",14
"29074",42,1e+05,"RENT",3,"VENTURE","D",10000,13.55,"0",0.1,"Y",13
"29075",38,112000,"RENT",2,"VENTURE","B",10000,11.26,"0",0.09,"N",15
"29076",37,103000,"RENT",1,"EDUCATION","D",10000,15.62,"1",0.1,"Y",12
"29077",49,115000,"RENT",16,"PERSONAL","B",10000,10.37,"0",0.09,"N",17
"29078",37,117000,"RENT",10,"EDUCATION","A",10000,7.66,"0",0.09,"N",11
"29079",49,41869,"MORTGAGE",8,"EDUCATION","A",8000,7.14,"0",0.19,"N",15
"29080",36,120000,"RENT",2,"HOMEIMPROVEMENT","B",10000,11.49,"0",0.08,"N",14
"29081",38,120000,"RENT",3,"DEBTCONSOLIDATION","C",10000,10.28,"0",0.08,"Y",12
"29082",41,121200,"RENT",1,"VENTURE","A",10000,6.03,"0",0.08,"N",13
"29083",47,126000,"RENT",1,"MEDICAL","A",10000,6.91,"0",0.08,"N",17
"29084",37,135000,"RENT",1,"VENTURE","A",10000,7.74,"0",0.07,"N",13
"29085",47,140000,"RENT",4,"VENTURE","C",10000,19.0615695515864,"0",0.07,"Y",13
"29086",42,42000,"OWN",4,"VENTURE","A",12000,6.03,"0",0.29,"N",15
"29087",49,42000,"MORTGAGE",12,"MEDICAL","A",3000,8.9,"0",0.07,"N",15
"29088",36,144473.935330457,"RENT",4,"MEDICAL","A",10000,7.88,"0",0.06,"N",17
"29089",40,73000,"RENT",2,"VENTURE","D",9975,16.29,"1",0.14,"Y",16
"29090",36,24168,"RENT",2,"MEDICAL","C",9925,13.06,"1",0.41,"N",13
"29091",36,55200,"RENT",3,"MEDICAL","D",9900,14.84,"1",0.18,"Y",13
"29092",43,42000,"MORTGAGE",0,"MEDICAL","A",7775,5.99,"0",0.19,"N",16
"29093",38,42000,"OWN",2,"EDUCATION","B",5600,9.99,"0",0.13,"N",14
"29094",36,42000,"MORTGAGE",2,"VENTURE","B",6000,10.59,"0",0.14,"N",13
"29095",37,42000,"MORTGAGE",0,"MEDICAL","C",3000,15.23,"0",0.07,"Y",11
"29096",39,67000,"RENT",4,"EDUCATION","D",9800,16.29,"0",0.15,"Y",14
"29097",37,42000,"MORTGAGE",9,"EDUCATION","C",4500,12.99,"0",0.11,"N",12
"29098",36,42000,"OWN",2,"MEDICAL","C",2000,15.62,"0",0.05,"Y",13
"29099",37,70000,"RENT",3,"EDUCATION","B",4900,12.18,"0",0.07,"N",15
"29100",39,55000,"RENT",1,"DEBTCONSOLIDATION","B",4975,12.21,"0",0.09,"N",11
"29101",40,28000,"RENT",2,"VENTURE","C",5000,12.99,"0",0.18,"Y",13
"29102",47,28500,"RENT",2,"EDUCATION","A",5000,5.42,"0",0.18,"N",15
"29103",38,42000,"MORTGAGE",5,"PERSONAL","B",4000,10.74,"0",0.1,"N",12
"29104",38,30000,"RENT",5,"VENTURE","C",5000,13.61,"0",0.17,"Y",11
"29105",44,30000,"RENT",6,"VENTURE","C",5000,13.98,"0",0.17,"N",11
"29106",36,30000,"RENT",1,"DEBTCONSOLIDATION","B",5000,11.14,"0",0.17,"N",17
"29107",44,42000,"MORTGAGE",4,"MEDICAL","A",13200,6.17,"0",0.31,"N",14
"29108",50,30000,"RENT",8,"VENTURE","C",5000,12.84,"0",0.17,"Y",15
"29109",43,42000,"MORTGAGE",3,"VENTURE","B",20000,22.3743885336936,"0",0.48,"N",13
"29110",41,32000,"RENT",0,"MEDICAL","C",5000,13.98,"0",0.16,"N",15
"29111",39,32000,"RENT",0,"VENTURE","A",5000,9.32,"0",0.16,"N",12
"29112",36,32004,"RENT",3,"VENTURE","B",5000,10.62,"0",0.16,"N",15
"29113",39,42000,"OWN",5,"PERSONAL","B",8000,10.38,"0",0.19,"N",17
"29114",50,42000,"MORTGAGE",3,"HOMEIMPROVEMENT","D",10000,14.84,"0",0.24,"Y",13
"29115",50,34000,"RENT",2,"VENTURE","A",5000,5.79,"0",0.15,"N",12
"29116",41,34800,"RENT",4,"DEBTCONSOLIDATION","B",5000,11.99,"0",0.14,"N",14
"29117",36,42000,"MORTGAGE",16,"HOMEIMPROVEMENT","C",12000,28.1936941608122,"0",0.29,"N",15
"29118",49,42000,"MORTGAGE",15,"EDUCATION","B",16750,10.99,"0",0.4,"N",12
"29119",42,29000,"RENT",1,"PERSONAL","D",5000,16.49,"1",0.17,"Y",13
"29120",38,35000,"RENT",6,"PERSONAL","B",5000,9.99,"0",0.14,"N",14
"29121",36,42000,"MORTGAGE",11,"PERSONAL","B",7800,12.53,"0",0.19,"N",13
"29122",36,29000,"RENT",0,"MEDICAL","E",5000,16.45,"1",0.17,"N",13
"29123",38,35000,"RENT",5,"VENTURE","D",5000,15.37,"0",0.14,"Y",14
"29124",37,35028,"RENT",3,"MEDICAL","C",5000,13.47,"0",0.14,"Y",17
"29125",40,35827,"RENT",13,"MEDICAL","B",5000,10.75,"0",0.14,"N",16
"29126",39,36000,"RENT",3,"MEDICAL","A",5000,25.0978350584001,"0",0.14,"N",16
"29127",50,36000,"RENT",0,"VENTURE","B",5000,10.37,"0",0.14,"N",16
"29128",39,37000,"RENT",6,"PERSONAL","A",5000,20.6025818268771,"0",0.14,"N",17
"29129",38,37200,"RENT",1,"DEBTCONSOLIDATION","B",5000,9.99,"0",0.13,"N",11
"29130",45,42320,"MORTGAGE",6,"VENTURE","C",7475,13.49,"0",0.18,"Y",15
"29131",41,39000,"RENT",0,"VENTURE","B",5000,25.0214192612983,"0",0.13,"N",15
"29132",38,39500,"RENT",4,"MEDICAL","C",5000,13.22,"0",0.13,"N",14
"29133",39,34000,"RENT",3,"PERSONAL","A",5000,8.49,"1",0.15,"N",15
"29134",42,40000,"RENT",0,"MEDICAL","A",5000,6.17,"0",0.13,"N",12
"29135",36,40000,"RENT",6,"MEDICAL","C",5000,12.61,"0",0.13,"N",13
"29136",45,34000,"RENT",1,"EDUCATION","A",5000,21.621153984436,"1",0.15,"N",11
"29137",37,40000,"RENT",8,"VENTURE","B",5000,12.18,"0",0.13,"N",12
"29138",40,42996,"MORTGAGE",5,"VENTURE","C",8400,13.49,"0",0.2,"Y",12
"29139",40,42996,"OWN",15,"MEDICAL","D",15000,16,"0",0.35,"Y",16
"29140",48,41500,"RENT",3,"MEDICAL","A",5000,7.29,"0",0.12,"N",16
"29141",41,42000,"RENT",2,"VENTURE","A",5000,7.49,"0",0.12,"N",15
"29142",38,43000,"MORTGAGE",3,"DEBTCONSOLIDATION","A",8250,7.51,"0",0.19,"N",12
"29143",45,43000,"MORTGAGE",6,"VENTURE","C",3600,13.49,"0",0.08,"N",15
"29144",36,37000,"MORTGAGE",5,"MEDICAL","E",3000,18.39,"1",0.08,"Y",15
"29145",39,37200,"RENT",1,"EDUCATION","C",5000,15.62,"1",0.13,"N",15
"29146",43,43000,"MORTGAGE",5,"MEDICAL","B",15000,8.88,"0",0.35,"N",12
"29147",38,45000,"RENT",1,"MEDICAL","C",5000,12.68,"0",0.11,"Y",13
"29148",38,43000,"OWN",5,"VENTURE","A",10000,7.51,"0",0.23,"N",12
"29149",38,39000,"RENT",1,"EDUCATION","E",5000,17.74,"1",0.13,"N",17
"29150",41,45600,"RENT",18,"MEDICAL","A",5000,6.17,"0",0.11,"N",14
"29151",41,43000,"OWN",3,"VENTURE","B",22800,12.21,"0",0.53,"N",11
"29152",39,43000,"MORTGAGE",3,"HOMEIMPROVEMENT","A",6250,7.68,"0",0.15,"N",14
"29153",40,43000,"MORTGAGE",18,"MEDICAL","C",2500,12.84,"0",0.06,"N",14
"29154",41,47000,"RENT",2,"PERSONAL","A",5000,7.51,"0",0.11,"N",11
"29155",50,41496,"RENT",9,"DEBTCONSOLIDATION","D",5000,15.31,"1",0.12,"Y",16
"29156",36,43200,"MORTGAGE",13,"DEBTCONSOLIDATION","B",11000,21.5740992556753,"0",0.25,"N",12
"29157",44,48000,"RENT",0,"VENTURE","C",5000,13.43,"0",0.1,"N",14
"29158",47,43200,"MORTGAGE",8,"HOMEIMPROVEMENT","D",13750,14.84,"0",0.32,"Y",13
"29159",39,48500,"RENT",1,"PERSONAL","B",5000,10.99,"0",0.1,"N",13
"29160",45,43800,"RENT",0,"EDUCATION","B",5000,22.5579209563724,"1",0.11,"N",14
"29161",41,56000,"RENT",3,"HOMEIMPROVEMENT","A",9000,5.99,"0",0.16,"N",16
"29162",36,43680,"MORTGAGE",0,"PERSONAL","C",15000,13.11,"0",0.34,"N",15
"29163",43,54000,"RENT",0,"HOMEIMPROVEMENT","D",9000,15.65,"1",0.17,"Y",16
"29164",37,44000,"MORTGAGE",14,"PERSONAL","A",5000,7.49,"0",0.11,"N",13
"29165",38,44000,"MORTGAGE",3,"PERSONAL","B",10000,9.63,"0",0.23,"N",17
"29166",37,65000,"RENT",7,"DEBTCONSOLIDATION","A",9000,6.91,"0",0.14,"N",15
"29167",39,44000,"MORTGAGE",2,"MEDICAL","B",8000,9.63,"0",0.18,"N",17
"29168",43,44000,"MORTGAGE",8,"PERSONAL","B",10000,10.38,"0",0.23,"N",14
"29169",47,70000,"RENT",2,"EDUCATION","C",9000,12.87,"0",0.13,"N",14
